0	33.129642230819	1661.541691	927.1418128	1.895	1639.68786	817.1317899	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	509.1918269	509.1918269	-88.96012228	502.5521896	-85.7187558	0	0	0	0	0	0	0	0	0	0	0	0
0	33.229642230819	1659.780516	927.4364611	1.895	1637.926687	817.4264433	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	507.4064927	507.4064927	-88.9296142	500.7901353	-85.66743113	0	0	0	0	0	0	0	0	0	0	0	0
0	33.329642230819	1658.02713	927.7298065	1.895	1636.173301	817.7197937	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	505.6290554	505.6290554	-88.89913425	499.0358751	-85.61621943	0	0	0	0	0	0	0	0	0	0	0	0
0	33.429642230819	1656.264361	928.0247214	1.895	1634.410534	818.0147137	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	503.84211	503.84211	-88.86838304	497.2722307	-85.56461899	0	0	0	0	0	0	0	0	0	0	0	0
0	33.529642230819	1654.509801	928.3182632	1.895	1632.655974	818.3082605	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	502.0634874	502.0634874	-88.83766657	495.5168005	-85.51314454	0	0	0	0	0	0	0	0	0	0	0	0
0	33.629642230819	1652.756288	928.6116297	1.895	1630.902462	818.601632	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	500.2859289	500.2859289	-88.80685956	493.7624206	-85.46158683	0	0	0	0	0	0	0	0	0	0	0	0
0	33.729642230819	1651.002759	928.9049989	1.895	1629.148934	818.8950063	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	498.5083561	498.5083561	-88.77594265	492.0080265	-85.40991465	0	0	0	0	0	0	0	0	0	0	0	0
0	33.829642230819	1649.242588	929.1994793	1.895	1627.388764	819.1894918	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	496.724053	496.724053	-88.74479761	490.2469899	-85.35793209	0	0	0	0	0	0	0	0	0	0	0	0
0	33.929642230819	1647.483884	929.4937144	1.895	1625.63006	819.4837318	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	494.941239	494.941239	-88.71356663	488.4874231	-85.30587807	0	0	0	0	0	0	0	0	0	0	0	0
0	34.029642230819	1645.727921	929.7874908	1.895	1623.874098	819.7775133	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	493.1612063	493.1612063	-88.68227193	486.7306012	-85.25379073	0	0	0	0	0	0	0	0	0	0	0	0
0	34.129642230819	1643.967921	930.0819424	1.895	1622.1141	820.07197	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	491.3770846	491.3770846	-88.65079179	484.9697436	-85.2014689	0	0	0	0	0	0	0	0	0	0	0	0
0	34.229642230819	1642.209179	930.3761838	1.895	1620.355359	820.3662165	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	489.5942395	489.5942395	-88.61921979	483.2101461	-85.14906968	0	0	0	0	0	0	0	0	0	0	0	0
0	34.329642230819	1640.448209	930.670798	1.895	1618.594389	820.6608357	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	487.8091379	487.8091379	-88.58749243	481.4483215	-85.09648916	0	0	0	0	0	0	0	0	0	0	0	0
0	34.429642230819	1638.690608	930.9648485	1.895	1616.836789	820.9548912	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	486.0274547	486.0274547	-88.55570985	479.6898706	-85.04389465	0	0	0	0	0	0	0	0	0	0	0	0
0	34.529642230819	1636.927683	931.2597897	1.895	1615.073865	821.2498375	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	484.2403769	484.2403769	-88.52371378	477.9260955	-84.99102587	0	0	0	0	0	0	0	0	0	0	0	0
0	34.629642230819	1635.17444	931.5531109	1.895	1613.320623	821.5431637	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	482.4631171	482.4631171	-88.49177617	476.1720104	-84.93833336	0	0	0	0	0	0	0	0	0	0	0	0
0	34.729642230819	1633.41193	931.8479827	1.895	1611.558114	821.8380406	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	480.6764649	480.6764649	-88.45955097	474.4086553	-84.8852477	0	0	0	0	0	0	0	0	0	0	0	0
0	34.829642230819	1631.655085	932.1419066	1.895	1609.80127	822.1319696	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	478.8955585	478.8955585	-88.42730999	472.6509712	-84.83221843	0	0	0	0	0	0	0	0	0	0	0	0
0	34.929642230819	1629.895522	932.4362854	1.895	1608.041708	822.4263534	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	477.1118991	477.1118991	-88.39489876	470.8905699	-84.7789929	0	0	0	0	0	0	0	0	0	0	0	0
0	35.029642230819	1628.13943	932.7300834	1.895	1606.285616	822.7201564	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	475.3317612	475.3317612	-88.36243049	469.1336442	-84.72575855	0	0	0	0	0	0	0	0	0	0	0	0
0	35.129642230819	1626.388234	933.0230622	1.895	1604.534422	823.0131403	1.895	1	1	1161.001189	1020.605834	1.895	1126.08532	550.9945493	1.895	473.5565896	473.5565896	-88.32993149	467.3816201	-84.67255956	0	0	0	0	0	0	0	0	0	0	0	0
