0.133739616163	1052.02297	6767.207545	1.895	1034.563319	6769.920565	1.895	17.66917864	1034.563319	6769.920565	1.895	17.66917864	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.22
0.233739616163	1051.364786	6765.093566	1.895	1050.92028	6777.493482	1.895	12.40788091	1050.92028	6777.493482	1.895	12.40788091	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.12702538
0.333739616163	1050.706168	6762.978191	1.895	1058.004037	6775.746145	1.895	14.70644652	1058.004037	6775.746145	1.895	14.70644652	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.14164076
0.433739616163	1050.047326	6760.862096	1.895	1039.97764	6765.799708	1.895	11.21510476	1039.97764	6765.799708	1.895	11.21510476	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.14916519
0.533739616163	1049.388015	6758.744496	1.895	1040.85605	6760.161752	1.895	8.64887505	1040.85605	6760.161752	1.895	8.64887505	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.16492488
0.633739616163	1048.729563	6756.629657	1.895	1047.225062	6760.980317	1.895	4.603452006	1047.225062	6760.980317	1.895	4.603452006	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.13603377
0.733739616163	1048.070306	6754.51223	1.895	1041.283346	6745.261809	1.895	11.47314752	1041.283346	6745.261809	1.895	11.47314752	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.16311366
0.833739616163	1047.412805	6752.400444	1.895	1039.255494	6757.254025	1.895	9.492048195	1039.255494	6757.254025	1.895	9.492048195	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.10406951
0.933739616163	1046.755583	6750.289551	1.895	1048.432293	6749.998989	1.895	1.701700178	1048.432293	6749.998989	1.895	1.701700178	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.09472384
1.033739616163	1046.096116	6748.171451	1.895	1053.056598	6760.454446	1.895	14.11808305	1053.056598	6760.454446	1.895	14.11808305	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.1701526
1.133739616163	1045.438229	6746.058423	1.895	1054.542778	6756.44988	1.895	13.81575949	1054.542778	6756.44988	1.895	13.81575949	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.11707575
1.233739616163	1044.779325	6743.94213	1.895	1045.209775	6744.873543	1.895	1.026068683	1045.209775	6744.873543	1.895	1.026068683	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.15124366
1.333739616163	1044.120572	6741.826323	1.895	1053.610986	6743.71947	1.895	9.677394631	1053.610986	6743.71947	1.895	9.677394631	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.14615421
1.433739616163	1043.37238	6739.746454	1.895	1045.425298	6740.536928	1.895	2.199845543	1045.425298	6740.536928	1.895	2.199845543	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.09967244
